37, 香川県, https://ja.wikipedia.org/wiki/%E9%A6%99%E5%B7%9D%E7%9C%8C, かがわけん, 高松市,  https://ja.wikipedia.org/wiki/%E9%AB%98%E6%9D%BE%E5%B8%82, 高松市, , https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Flag_of_Kagawa_Prefecture.svg/25px-Flag_of_Kagawa_Prefecture.svg.png, 25, 17, 四国, 950&comma;244, 1&comma;876.78, 506.3, 17, 03 / 2 
46, 鹿児島県, https://ja.wikipedia.org/wiki/%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C, かごしまけん, 鹿児島市,  https://ja.wikipedia.org/wiki/%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82, 鹿児島市, , https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Flag_of_Kagoshima_Prefecture.svg/25px-Flag_of_Kagoshima_Prefecture.svg.png, 25, 17, 九州, 1&comma;588&comma;256, 9&comma;187.06, 172.9, 43, 04 / 2 
14, 神奈川県, https://ja.wikipedia.org/wiki/%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C, かながわけん, 横浜市,  https://ja.wikipedia.org/wiki/%E6%A8%AA%E6%B5%9C%E5%B8%82, 横浜市, , https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Flag_of_Kanagawa_Prefecture.svg/25px-Flag_of_Kanagawa_Prefecture.svg.png, 25, 17, 関東, 9&comma;237&comma;337, 2&comma;416.11, 3&comma;823.2, 33, 18 / 8 
21, 岐阜県, https://ja.wikipedia.org/wiki/%E5%B2%90%E9%98%9C%E7%9C%8C, ぎふけん, 岐阜市,  https://ja.wikipedia.org/wiki/%E5%B2%90%E9%98%9C%E5%B8%82, 岐阜市, , https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_Gifu_Prefecture.svg/25px-Flag_of_Gifu_Prefecture.svg.png, 25, 17, 中部, 1&comma;978&comma;742, 10&comma;621.29, 186.3, 42, 05 / 2 
26, 京都府, https://ja.wikipedia.org/wiki/%E4%BA%AC%E9%83%BD%E5%BA%9C, きょうとふ, 京都市,  https://ja.wikipedia.org/wiki/%E4%BA%AC%E9%83%BD%E5%B8%82, 京都市, , https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Kyoto_Prefecture.svg/25px-Flag_of_Kyoto_Prefecture.svg.png, 25, 18, 近畿, 2&comma;578&comma;087, 4&comma;612.20, 559.0, 26, 06 / 4 
43, 熊本県, https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E7%9C%8C, くまもとけん, 熊本市,  https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E5%B8%82, 熊本市, , https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Flag_of_Kumamoto_Prefecture.svg/25px-Flag_of_Kumamoto_Prefecture.svg.png, 25, 17, 九州, 1&comma;738&comma;301, 7&comma;409.46, 234.6, 45, 04 / 2 
10, 群馬県, https://ja.wikipedia.org/wiki/%E7%BE%A4%E9%A6%AC%E7%9C%8C, ぐんまけん, 前橋市,  https://ja.wikipedia.org/wiki/%E5%89%8D%E6%A9%8B%E5%B8%82, 高崎市, https://ja.wikipedia.org/wiki/%E9%AB%98%E5%B4%8E%E5%B8%82, https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Gunma_Prefecture.svg/25px-Flag_of_Gunma_Prefecture.svg.png, 25, 17, 関東, 1&comma;939&comma;110, 6&comma;362.28, 304.8, 35, 05 / 2 
39, 高知県, https://ja.wikipedia.org/wiki/%E9%AB%98%E7%9F%A5%E7%9C%8C, こうちけん, 高知市,  https://ja.wikipedia.org/wiki/%E9%AB%98%E7%9F%A5%E5%B8%82, 高知市, , https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Flag_of_Kochi_Prefecture.svg/25px-Flag_of_Kochi_Prefecture.svg.png, 25, 17, 四国, 691&comma;527, 7&comma;103.63, 97.4, 34, 02 / ※ 
11, 埼玉県, https://ja.wikipedia.org/wiki/%E5%9F%BC%E7%8E%89%E7%9C%8C, さいたまけん, さいたま市,  https://ja.wikipedia.org/wiki/%E3%81%95%E3%81%84%E3%81%9F%E3%81%BE%E5%B8%82, さいたま市, , https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Flag_of_Saitama_Prefecture.svg/25px-Flag_of_Saitama_Prefecture.svg.png, 25, 17, 関東, 7&comma;344&comma;765, 3&comma;797.75, 1&comma;934.0, 63, 15 / 8 
41, 佐賀県, https://ja.wikipedia.org/wiki/%E4%BD%90%E8%B3%80%E7%9C%8C, さがけん, 佐賀市,  https://ja.wikipedia.org/wiki/%E4%BD%90%E8%B3%80%E5%B8%82, 佐賀市, , https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Flag_of_Saga_Prefecture.svg/25px-Flag_of_Saga_Prefecture.svg.png, 25, 17, 九州, 811&comma;442, 2&comma;440.69, 332.5, 20, 02 / 2 
25, 滋賀県, https://ja.wikipedia.org/wiki/%E6%BB%8B%E8%B3%80%E7%9C%8C, しがけん, 大津市,  https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B4%A5%E5%B8%82, 大津市, , https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Flag_of_Shiga_Prefecture.svg/25px-Flag_of_Shiga_Prefecture.svg.png, 25, 17, 近畿, 1&comma;413&comma;610, 4&comma;017.38, 351.9, 19, 04 / 2 
22, 静岡県, https://ja.wikipedia.org/wiki/%E9%9D%99%E5%B2%A1%E7%9C%8C, しずおかけん, 静岡市,  https://ja.wikipedia.org/wiki/%E9%9D%99%E5%B2%A1%E5%B8%82, 浜松市, https://ja.wikipedia.org/wiki/%E6%B5%9C%E6%9D%BE%E5%B8%82, https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Shizuoka_Prefecture.svg/25px-Flag_of_Shizuoka_Prefecture.svg.png, 25, 17, 中部, 3&comma;633&comma;202, 7&comma;777.35, 467.2, 35, 08 / 4 
32, 島根県, https://ja.wikipedia.org/wiki/%E5%B3%B6%E6%A0%B9%E7%9C%8C, しまねけん, 松江市,  https://ja.wikipedia.org/wiki/%E6%9D%BE%E6%B1%9F%E5%B8%82, 松江市, , https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Flag_of_Shimane_Prefecture.svg/25px-Flag_of_Shimane_Prefecture.svg.png, 25, 17, 中国, 671&comma;126, 6&comma;707.89, 100.1, 19, 02 / ※ 
12, 千葉県, https://ja.wikipedia.org/wiki/%E5%8D%83%E8%91%89%E7%9C%8C, ちばけん, 千葉市,  https://ja.wikipedia.org/wiki/%E5%8D%83%E8%91%89%E5%B8%82, 千葉市, , https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_Chiba_Prefecture.svg/25px-Flag_of_Chiba_Prefecture.svg.png, 25, 17, 関東, 6&comma;284&comma;480, 5&comma;157.57, 1&comma;218.5, 54, 13 / 6 
13, 東京都, https://ja.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E9%83%BD, とうきょうと, 東京都区部,  https://ja.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8C%BA%E9%83%A8, 東京都区部, , https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Flag_of_Tokyo_Metropolis.svg/25px-Flag_of_Tokyo_Metropolis.svg.png, 25, 17, 関東, 14&comma;047&comma;594, 2&comma;194.03, 6&comma;402.6, 62, 25 / 12 
36, 徳島県, https://ja.wikipedia.org/wiki/%E5%BE%B3%E5%B3%B6%E7%9C%8C, とくしまけん, 徳島市,  https://ja.wikipedia.org/wiki/%E5%BE%B3%E5%B3%B6%E5%B8%82, 徳島市, , https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Flag_of_Tokushima_Prefecture.svg/25px-Flag_of_Tokushima_Prefecture.svg.png, 25, 18, 四国, 719&comma;559, 4&comma;146.75, 173.5, 24, 02 / ※ 
09, 栃木県, https://ja.wikipedia.org/wiki/%E6%A0%83%E6%9C%A8%E7%9C%8C, とちぎけん, 宇都宮市,  https://ja.wikipedia.org/wiki/%E5%AE%87%E9%83%BD%E5%AE%AE%E5%B8%82, 宇都宮市, , https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Flag_of_Tochigi_Prefecture.svg/25px-Flag_of_Tochigi_Prefecture.svg.png, 25, 18, 関東, 1&comma;933&comma;146, 6&comma;408.09, 301.7, 25, 05 / 2 
31, 鳥取県, https://ja.wikipedia.org/wiki/%E9%B3%A5%E5%8F%96%E7%9C%8C, とっとりけん, 鳥取市,  https://ja.wikipedia.org/wiki/%E9%B3%A5%E5%8F%96%E5%B8%82, 鳥取市, , https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Flag_of_Tottori_Prefecture.svg/25px-Flag_of_Tottori_Prefecture.svg.png, 25, 17, 中国, 553&comma;407, 3&comma;507.14, 157.8, 19, 02 / ※ 
16, 富山県, https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%B1%B1%E7%9C%8C, とやまけん, 富山市,  https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%B1%B1%E5%B8%82, 富山市, , https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Flag_of_Toyama_Prefecture.svg/25px-Flag_of_Toyama_Prefecture.svg.png, 25, 17, 中部, 1&comma;034&comma;814, 4&comma;247.58, 243.6, 15, 03 / 2 
42, 長崎県, https://ja.wikipedia.org/wiki/%E9%95%B7%E5%B4%8E%E7%9C%8C, ながさきけん, 長崎市,  https://ja.wikipedia.org/wiki/%E9%95%B7%E5%B4%8E%E5%B8%82, 長崎市, , https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Flag_of_Nagasaki_Prefecture.svg/25px-Flag_of_Nagasaki_Prefecture.svg.png, 25, 17, 九州, 1&comma;312&comma;317, 4&comma;130.98, 317.7, 21, 04 / 2 
20, 長野県, https://ja.wikipedia.org/wiki/%E9%95%B7%E9%87%8E%E7%9C%8C, ながのけん, 長野市,  https://ja.wikipedia.org/wiki/%E9%95%B7%E9%87%8E%E5%B8%82, 長野市, , https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Flag_of_Nagano_Prefecture.svg/25px-Flag_of_Nagano_Prefecture.svg.png, 25, 17, 中部, 2&comma;048&comma;011, 13&comma;561.56, 151.0, 77, 05 / 2 
29, 奈良県, https://ja.wikipedia.org/wiki/%E5%A5%88%E8%89%AF%E7%9C%8C, ならけん, 奈良市,  https://ja.wikipedia.org/wiki/%E5%A5%88%E8%89%AF%E5%B8%82, 奈良市, , https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_Nara_Prefecture.svg/25px-Flag_of_Nara_Prefecture.svg.png, 25, 17, 近畿, 1&comma;324&comma;473, 3&comma;690.94, 358.8, 39, 03 / 2 
15, 新潟県, https://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E7%9C%8C, にいがたけん, 新潟市,  https://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E5%B8%82, 新潟市, , https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_Niigata_Prefecture.svg/25px-Flag_of_Niigata_Prefecture.svg.png, 25, 18, 中部, 2&comma;201&comma;272, 12&comma;583.96, 174.9, 30, 06 / 2 
28, 兵庫県, https://ja.wikipedia.org/wiki/%E5%85%B5%E5%BA%AB%E7%9C%8C, ひょうごけん, 神戸市,  https://ja.wikipedia.org/wiki/%E7%A5%9E%E6%88%B8%E5%B8%82, 神戸市, , https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Flag_of_Hyogo_Prefecture.svg/25px-Flag_of_Hyogo_Prefecture.svg.png, 25, 18, 近畿, 5&comma;465&comma;002, 8&comma;401.02, 650.5, 41, 12 / 6 
34, 広島県, https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E7%9C%8C, ひろしまけん, 広島市,  https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82, 広島市, , https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Flag_of_Hiroshima_Prefecture.svg/25px-Flag_of_Hiroshima_Prefecture.svg.png, 25, 17, 中国, 2&comma;799&comma;702, 8&comma;479.65, 330.2, 23, 07 / 4 
18, 福井県, https://ja.wikipedia.org/wiki/%E7%A6%8F%E4%BA%95%E7%9C%8C, ふくいけん, 福井市,  https://ja.wikipedia.org/wiki/%E7%A6%8F%E4%BA%95%E5%B8%82, 福井市, , https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Flag_of_Fukui_Prefecture.svg/25px-Flag_of_Fukui_Prefecture.svg.png, 25, 17, 中部, 766&comma;863, 4&comma;190.52, 183.0, 17, 02 / 2 
40, 福岡県, https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E7%9C%8C, ふくおかけん, 福岡市,  https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E5%B8%82, 福岡市, , https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Flag_of_Fukuoka_Prefecture.svg/25px-Flag_of_Fukuoka_Prefecture.svg.png, 25, 17, 九州, 5&comma;135&comma;214, 4&comma;986.51, 1&comma;029.8, 60, 11 / 6 
07, 福島県, https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B3%B6%E7%9C%8C, ふくしまけん, 福島市,  https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B3%B6%E5%B8%82, いわき市, https://ja.wikipedia.org/wiki/%E3%81%84%E3%82%8F%E3%81%8D%E5%B8%82, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Flag_of_Fukushima_Prefecture.svg/25px-Flag_of_Fukushima_Prefecture.svg.png, 25, 17, 東北, 1&comma;833&comma;152, 13&comma;784.14, 133.0, 59, 05 / 2 
01, 北海道, https://ja.wikipedia.org/wiki/%E5%8C%97%E6%B5%B7%E9%81%93, ほっかいどう, 札幌市,  https://ja.wikipedia.org/wiki/%E6%9C%AD%E5%B9%8C%E5%B8%82, 札幌市, , https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Flag_of_Hokkaido_Prefecture.svg/25px-Flag_of_Hokkaido_Prefecture.svg.png, 25, 17, 北海道, 5&comma;224&comma;614, 83&comma;424.44, 66.6, 179, 12 / 6 
24, 三重県, https://ja.wikipedia.org/wiki/%E4%B8%89%E9%87%8D%E7%9C%8C, みえけん, 津市,  https://ja.wikipedia.org/wiki/%E6%B4%A5%E5%B8%82, 四日市市, https://ja.wikipedia.org/wiki/%E5%9B%9B%E6%97%A5%E5%B8%82%E5%B8%82, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Flag_of_Mie_Prefecture.svg/25px-Flag_of_Mie_Prefecture.svg.png, 25, 18, 近畿, 1&comma;770&comma;254, 5&comma;774.49, 306.6, 29, 04 / 2 
04, 宮城県, https://ja.wikipedia.org/wiki/%E5%AE%AE%E5%9F%8E%E7%9C%8C, みやぎけん, 仙台市,  https://ja.wikipedia.org/wiki/%E4%BB%99%E5%8F%B0%E5%B8%82, 仙台市, , https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Miyagi_Prefecture.svg/25px-Flag_of_Miyagi_Prefecture.svg.png, 25, 17, 東北, 2&comma;301&comma;996, 7&comma;282.29, 316.1, 35, 06 / 2 
45, 宮崎県, https://ja.wikipedia.org/wiki/%E5%AE%AE%E5%B4%8E%E7%9C%8C, みやざきけん, 宮崎市,  https://ja.wikipedia.org/wiki/%E5%AE%AE%E5%B4%8E%E5%B8%82, 宮崎市, , https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Flag_of_Miyazaki_Prefecture.svg/25px-Flag_of_Miyazaki_Prefecture.svg.png, 25, 18, 九州, 1&comma;069&comma;576, 7&comma;735.22, 138.3, 26, 03 / 2 
06, 山形県, https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%BD%A2%E7%9C%8C, やまがたけん, 山形市,  https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%BD%A2%E5%B8%82, 山形市, , https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Flag_of_Yamagata_Prefecture.svg/25px-Flag_of_Yamagata_Prefecture.svg.png, 25, 17, 東北, 1&comma;068&comma;027, 9&comma;323.15, 114.6, 35, 03 / 2 
35, 山口県, https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%8F%A3%E7%9C%8C, やまぐちけん, 山口市,  https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%8F%A3%E5%B8%82, 下関市, https://ja.wikipedia.org/wiki/%E4%B8%8B%E9%96%A2%E5%B8%82, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Flag_of_Yamaguchi_Prefecture.svg/25px-Flag_of_Yamaguchi_Prefecture.svg.png, 25, 17, 中国, 1&comma;342&comma;059, 6&comma;112.54, 219.6, 19, 04 / 2 
19, 山梨県, https://ja.wikipedia.org/wiki/%E5%B1%B1%E6%A2%A8%E7%9C%8C, やまなしけん, 甲府市,  https://ja.wikipedia.org/wiki/%E7%94%B2%E5%BA%9C%E5%B8%82, 甲府市, , https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_Yamanashi_Prefecture.svg/25px-Flag_of_Yamanashi_Prefecture.svg.png, 25, 18, 中部, 809&comma;974, 4&comma;465.27, 181.4, 27, 02 / 2 
30, 和歌山県, https://ja.wikipedia.org/wiki/%E5%92%8C%E6%AD%8C%E5%B1%B1%E7%9C%8C, わかやまけん, 和歌山市,  https://ja.wikipedia.org/wiki/%E5%92%8C%E6%AD%8C%E5%B1%B1%E5%B8%82, 和歌山市, , https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Flag_of_Wakayama_Prefecture.svg/25px-Flag_of_Wakayama_Prefecture.svg.png, 25, 17, 近畿, 922&comma;584, 4&comma;724.65, 195.3, 30, 03 / 2 
