3, 大磯町, https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%A3%AF%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Flag_of_Oiso%2C_Kanagawa.svg/100px-Flag_of_Oiso%2C_Kanagawa.svg.png, 100, 67, ooiso, 35.30689, 139.31131
3, 二宮町, https://ja.wikipedia.org/wiki/%E4%BA%8C%E5%AE%AE%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Flag_of_Ninomiya%2C_Kanagawa.svg/100px-Flag_of_Ninomiya%2C_Kanagawa.svg.png, 100, 67, ninomiya, 35.29953, 139.25553 
3, 中井町, https://ja.wikipedia.org/wiki/%E4%B8%AD%E4%BA%95%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Nakai%2C_Kanagawa.svg/100px-Flag_of_Nakai%2C_Kanagawa.svg.png, 100, 67, nakai,35.33069, 139.21883 
3, 大井町, https://ja.wikipedia.org/wiki/%E5%A4%A7%E4%BA%95%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Flag_of_Oi%2C_Kanagawa.svg/100px-Flag_of_Oi%2C_Kanagawa.svg.png, 100, 67, ooi, 35.32664, 139.15653 
3, 松田町, https://ja.wikipedia.org/wiki/%E6%9D%BE%E7%94%B0%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Flag_of_Matsuda%2C_Kanagawa.svg/100px-Flag_of_Matsuda%2C_Kanagawa.svg.png, 100, 67, matsuda, 35.34819, 139.13939 
3, 山北町, https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%8C%97%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Yamakita%2C_Kanagawa.svg/100px-Flag_of_Yamakita%2C_Kanagawa.svg.png, 100, 67, yamakita, 35.36058, 139.08383 
3, 開成町, https://ja.wikipedia.org/wiki/%E9%96%8B%E6%88%90%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Flag_of_Kaisei%2C_Kanagawa.svg/100px-Flag_of_Kaisei%2C_Kanagawa.svg.png, 100, 67, kaisei,35.33644, 139.12317 
3, 箱根町, https://ja.wikipedia.org/wiki/%E7%AE%B1%E6%A0%B9%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Hakone%2C_Kanagawa.svg/100px-Flag_of_Hakone%2C_Kanagawa.svg.png, 100, 67, hakone,35.1894, 139.0247 
3, 真鶴町, https://ja.wikipedia.org/wiki/%E7%9C%9F%E9%B6%B4%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Flag_of_Manazuru_Kanagawa.svg/100px-Flag_of_Manazuru_Kanagawa.svg.png, 100, 67, manazuru,35.15844, 139.13717 
3, 湯河原町, https://ja.wikipedia.org/wiki/%E6%B9%AF%E6%B2%B3%E5%8E%9F%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_Yugawara%2C_Kanagawa.svg/100px-Flag_of_Yugawara%2C_Kanagawa.svg.png, 100, 67, yugawara, 35.14789, 139.10831 
3, 愛川町, https://ja.wikipedia.org/wiki/%E6%84%9B%E5%B7%9D%E7%94%BA, https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Flag_of_Aikawa_Kanagawa.svg/100px-Flag_of_Aikawa_Kanagawa.svg.png, 100, 67, aikawa, 35.52882, 139.32164 
3, 清川村, https://ja.wikipedia.org/wiki/%E6%B8%85%E5%B7%9D%E6%9D%91, https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Flag_of_Kiyokawa%2C_Kanagawa.svg/100px-Flag_of_Kiyokawa%2C_Kanagawa.svg.png, 100, 67, kiyokawa, 35.48236, 139.27639 
